entity,paper_id,relation
Australia,00340eea543336d54adda18236424de6a5e91c9d,has_body
Australia Antigen,00340eea543336d54adda18236424de6a5e91c9d,has_body
Australian Capital Territory,00340eea543336d54adda18236424de6a5e91c9d,has_body
Human Figure,00340eea543336d54adda18236424de6a5e91c9d,has_body
Rey-Osterrieth Complex Figure,00340eea543336d54adda18236424de6a5e91c9d,has_body
Acinetobacter johnsonii,00340eea543336d54adda18236424de6a5e91c9d,has_body
Actinomyces johnsonii,00340eea543336d54adda18236424de6a5e91c9d,has_body
Borrelia johnsonii,00340eea543336d54adda18236424de6a5e91c9d,has_body
"CbsT2 protein, Lactobacillus johnsonii",00340eea543336d54adda18236424de6a5e91c9d,has_body
Cytophaga johnsonae,00340eea543336d54adda18236424de6a5e91c9d,has_body
Direction compound,00340eea543336d54adda18236424de6a5e91c9d,has_body
Directional Coronary Atherectomy,00340eea543336d54adda18236424de6a5e91c9d,has_body
"11kDa protein synthesis inhibitor, Vaccinia virus",00340eea543336d54adda18236424de6a5e91c9d,has_body
"12-kDa protein, potato virus M",00340eea543336d54adda18236424de6a5e91c9d,has_body
"126-kDa protein, Tobacco mosaic virus",00340eea543336d54adda18236424de6a5e91c9d,has_body
"12K late protein, Vaccinia virus",00340eea543336d54adda18236424de6a5e91c9d,has_body
"130k protein, Tobacco mosaic virus",00340eea543336d54adda18236424de6a5e91c9d,has_body
Gulf of Mexico,00340eea543336d54adda18236424de6a5e91c9d,has_body
Hb J Mexico,00340eea543336d54adda18236424de6a5e91c9d,has_body
"LPMV P protein, La Piedad Michoacan Mexico virus",00340eea543336d54adda18236424de6a5e91c9d,has_body
Mexico,00340eea543336d54adda18236424de6a5e91c9d,has_body
Mexicor,00340eea543336d54adda18236424de6a5e91c9d,has_body
Aeromonas finlandiensis,00340eea543336d54adda18236424de6a5e91c9d,has_body
Borrelia finlandensis,00340eea543336d54adda18236424de6a5e91c9d,has_body
Borreliella finlandensis,00340eea543336d54adda18236424de6a5e91c9d,has_body
Finland,00340eea543336d54adda18236424de6a5e91c9d,has_body
hemoglobin Finlandia,00340eea543336d54adda18236424de6a5e91c9d,has_body
"B-cell lineage specific activator protein, human",00340eea543336d54adda18236424de6a5e91c9d,has_body
"BREAKING OF ASYMMETRY IN THE STOMATAL LINEAGE protein, Arabidopsis",00340eea543336d54adda18236424de6a5e91c9d,has_body
"CONSERVED ONLY IN THE GREEN LINEAGE160 protein, Arabidopsis",00340eea543336d54adda18236424de6a5e91c9d,has_body
Casitas B-Lineage Lymphoma Protein,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Casitas B-lineage lymphoma b protein, rat",00340eea543336d54adda18236424de6a5e91c9d,has_body
Guidor USA,00340eea543336d54adda18236424de6a5e91c9d,has_body
"PRSV-P (USA) protein, Papaya ringspot virus P",00340eea543336d54adda18236424de6a5e91c9d,has_body
"PRSV-W (USA) protein, Papaya ringspot virus W",00340eea543336d54adda18236424de6a5e91c9d,has_body
(1-2)-linked N-3-hydroxypropionyl-alpha-D-perosamine,00340eea543336d54adda18236424de6a5e91c9d,has_body
"1,2-propanediol dehydrogenase (NAD-linked)",00340eea543336d54adda18236424de6a5e91c9d,has_body
"2',5'-linked triadenylic acid",00340eea543336d54adda18236424de6a5e91c9d,has_body
2'-ethylcarbonate-linked paclitaxel,00340eea543336d54adda18236424de6a5e91c9d,has_body
"2,2'-bis(2-oxazoline) linked poly(lactic acid)",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Homolog ALignment in meiosis abnormal 3 protein, C elegans",00340eea543336d54adda18236424de6a5e91c9d,has_body
Radiotherapy Target Organ Alignment,00340eea543336d54adda18236424de6a5e91c9d,has_body
Sequence Alignment,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Target Organ Alignment, Radiotherapy",00340eea543336d54adda18236424de6a5e91c9d,has_body
"centrosome alignment defect 1 protein, Drosophila",00340eea543336d54adda18236424de6a5e91c9d,has_body
Risk Evaluation and Mitigation,00340eea543336d54adda18236424de6a5e91c9d,has_body
"ABERRANT LATERAL ROOT FORMATION 5 protein, Arabidopsis",00340eea543336d54adda18236424de6a5e91c9d,has_body
"ALTERED ROOT ARCHITECTURE protein, Arabidopsis",00340eea543336d54adda18236424de6a5e91c9d,has_body
Astragalus membranaceus root,00340eea543336d54adda18236424de6a5e91c9d,has_body
Astragalus membranaceus root extract,00340eea543336d54adda18236424de6a5e91c9d,has_body
Astragalus membranaceus root powder,00340eea543336d54adda18236424de6a5e91c9d,has_body
CA(Oxford) Antigen,00340eea543336d54adda18236424de6a5e91c9d,has_body
Hb J-Oxford,00340eea543336d54adda18236424de6a5e91c9d,has_body
hemoglobin J Oxford,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Confounding Factors, Epidemiology",00340eea543336d54adda18236424de6a5e91c9d,has_body
Epidemiology,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Epidemiology, Molecular",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Epidemiology, Pharmaceutical",00340eea543336d54adda18236424de6a5e91c9d,has_body
Genetic Epidemiology,00340eea543336d54adda18236424de6a5e91c9d,has_body
Democratic Republic of Germany,00340eea543336d54adda18236424de6a5e91c9d,has_body
Federal Republic of Germany,00340eea543336d54adda18236424de6a5e91c9d,has_body
Germany,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Germany, Democratic Republic of",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Germany, East",00340eea543336d54adda18236424de6a5e91c9d,has_body
Age Groups,00340eea543336d54adda18236424de6a5e91c9d,has_body
Animal Population Groups,00340eea543336d54adda18236424de6a5e91c9d,has_body
Anti-Abortion Groups,00340eea543336d54adda18236424de6a5e91c9d,has_body
Anti-Vaccination Groups,00340eea543336d54adda18236424de6a5e91c9d,has_body
Anti-Vaccine Groups,00340eea543336d54adda18236424de6a5e91c9d,has_body
Ageratum yellow vein China virus,00340eea543336d54adda18236424de6a5e91c9d,has_body
China,00340eea543336d54adda18236424de6a5e91c9d,has_body
China-Sumac,00340eea543336d54adda18236424de6a5e91c9d,has_body
Chinaberry Tree,00340eea543336d54adda18236424de6a5e91c9d,has_body
Linmingia china,00340eea543336d54adda18236424de6a5e91c9d,has_body
"RELL1 protein, human",00340eea543336d54adda18236424de6a5e91c9d,has_body
"RELL2 protein, human",00340eea543336d54adda18236424de6a5e91c9d,has_body
rellidep,00340eea543336d54adda18236424de6a5e91c9d,has_body
Correlation Studies,00340eea543336d54adda18236424de6a5e91c9d,has_body
Correlation Study,00340eea543336d54adda18236424de6a5e91c9d,has_body
Correlation of Data,00340eea543336d54adda18236424de6a5e91c9d,has_body
Genotype-Phenotype Correlation,00340eea543336d54adda18236424de6a5e91c9d,has_body
Genotype-Phenotype Correlations,00340eea543336d54adda18236424de6a5e91c9d,has_body
Guanine-Quartets,00340eea543336d54adda18236424de6a5e91c9d,has_body
Editorial,00340eea543336d54adda18236424de6a5e91c9d,has_body
Editorial Comment,00340eea543336d54adda18236424de6a5e91c9d,has_body
Editorial Policies,00340eea543336d54adda18236424de6a5e91c9d,has_body
18F-ML-10 compound,00340eea543336d54adda18236424de6a5e91c9d,has_body
18F-ML-8 compound,00340eea543336d54adda18236424de6a5e91c9d,has_body
"3-hydroxy-3,5-dihydro ML-236C",00340eea543336d54adda18236424de6a5e91c9d,has_body
3-hydroxy-ML-236B,00340eea543336d54adda18236424de6a5e91c9d,has_body
"3alpha-hydroxy-3,5-dihydro-ML-236C sodium salt",00340eea543336d54adda18236424de6a5e91c9d,has_body
3' Polyadenylation Signal,00340eea543336d54adda18236424de6a5e91c9d,has_body
"60 kDa nuclear localization signal binding protein, rat",00340eea543336d54adda18236424de6a5e91c9d,has_body
"7S RNA, signal recogniton particle",00340eea543336d54adda18236424de6a5e91c9d,has_body
"AGS1 - activator of G-protein signalind protein, human",00340eea543336d54adda18236424de6a5e91c9d,has_body
"APC regulator of WNT signaling pathway protein, zebrafish",00340eea543336d54adda18236424de6a5e91c9d,has_body
"CG5445-RD protein, Drosophila",00340eea543336d54adda18236424de6a5e91c9d,has_body
Gelum oral-rd,00340eea543336d54adda18236424de6a5e91c9d,has_body
IgG4-RD,00340eea543336d54adda18236424de6a5e91c9d,has_body
RD 4-2025,00340eea543336d54adda18236424de6a5e91c9d,has_body
RD 4-2217,00340eea543336d54adda18236424de6a5e91c9d,has_body
Acute Respiratory Distress Syndrome,00340eea543336d54adda18236424de6a5e91c9d,has_body
Adult Respiratory Distress Syndrome,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Choreoathetosis, Hypothyroidism, And Neonatal Respiratory Distress",00340eea543336d54adda18236424de6a5e91c9d,has_body
Emotional Distress,00340eea543336d54adda18236424de6a5e91c9d,has_body
Fetal Distress,00340eea543336d54adda18236424de6a5e91c9d,has_body
Access to Information,00340eea543336d54adda18236424de6a5e91c9d,has_body
Ambulatory Care Information Systems,00340eea543336d54adda18236424de6a5e91c9d,has_body
Ambulatory Information Systems,00340eea543336d54adda18236424de6a5e91c9d,has_body
Ancillary Information Systems,00340eea543336d54adda18236424de6a5e91c9d,has_body
Bio-Physical Information Therapy,00340eea543336d54adda18236424de6a5e91c9d,has_body
Age Discrimination,00340eea543336d54adda18236424de6a5e91c9d,has_body
Discrimination Learning,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Discrimination, Psychological",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Discrimination, Psychology",00340eea543336d54adda18236424de6a5e91c9d,has_body
Pitch Discrimination,00340eea543336d54adda18236424de6a5e91c9d,has_body
Behavior Observation,00340eea543336d54adda18236424de6a5e91c9d,has_body
Behavior Observation Techniques,00340eea543336d54adda18236424de6a5e91c9d,has_body
Behavioral Observation,00340eea543336d54adda18236424de6a5e91c9d,has_body
Behavioral Observation Techniques,00340eea543336d54adda18236424de6a5e91c9d,has_body
Clinical Observation Units,00340eea543336d54adda18236424de6a5e91c9d,has_body
Acupuncture Points,00340eea543336d54adda18236424de6a5e91c9d,has_body
Cell Cycle Transition Points,00340eea543336d54adda18236424de6a5e91c9d,has_body
Cell Cycle-Transition Points,00340eea543336d54adda18236424de6a5e91c9d,has_body
Hazard Analysis Critical Control Points,00340eea543336d54adda18236424de6a5e91c9d,has_body
Hazard Analysis and Critical Control Points,00340eea543336d54adda18236424de6a5e91c9d,has_body
2019 novel coronavirus disease testing,00340eea543336d54adda18236424de6a5e91c9d,has_body
2019 novel coronavirus testing,00340eea543336d54adda18236424de6a5e91c9d,has_body
2019-nCoV disease testing,00340eea543336d54adda18236424de6a5e91c9d,has_body
2019-nCoV infection testing,00340eea543336d54adda18236424de6a5e91c9d,has_body
2019-nCoV testing,00340eea543336d54adda18236424de6a5e91c9d,has_body
Body Measures,00340eea543336d54adda18236424de6a5e91c9d,has_body
Body Weights and Measures,00340eea543336d54adda18236424de6a5e91c9d,has_body
Chemical Safety Measures,00340eea543336d54adda18236424de6a5e91c9d,has_body
Cost Measures,00340eea543336d54adda18236424de6a5e91c9d,has_body
Measures,00340eea543336d54adda18236424de6a5e91c9d,has_body
(68Ga)Glu-urea-Lys(Ahx)-HBED-CC,00340eea543336d54adda18236424de6a5e91c9d,has_body
2-CC-F-EP cpd,00340eea543336d54adda18236424de6a5e91c9d,has_body
4-(2-CC)-2-TFBN cpd,00340eea543336d54adda18236424de6a5e91c9d,has_body
5-CC-M-P-O cpd,00340eea543336d54adda18236424de6a5e91c9d,has_body
"ALP CC chemokine protein, mouse",00340eea543336d54adda18236424de6a5e91c9d,has_body
Amino Acid Substitution,00340eea543336d54adda18236424de6a5e91c9d,has_body
Drug Substitution,00340eea543336d54adda18236424de6a5e91c9d,has_body
Freeze Substitution,00340eea543336d54adda18236424de6a5e91c9d,has_body
Generic Substitution,00340eea543336d54adda18236424de6a5e91c9d,has_body
Hydroxyethyl Starch (130 KD-0.4 Substitution),00340eea543336d54adda18236424de6a5e91c9d,has_body
Anatomic Models,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Autoimmune Disease Models, Nervous System",00340eea543336d54adda18236424de6a5e91c9d,has_body
Biological Models,00340eea543336d54adda18236424de6a5e91c9d,has_body
Chemical Models,00340eea543336d54adda18236424de6a5e91c9d,has_body
Computer Models,00340eea543336d54adda18236424de6a5e91c9d,has_body
Adolescent Nutrition Sciences,00340eea543336d54adda18236424de6a5e91c9d,has_body
Adolescent Nutritional Sciences,00340eea543336d54adda18236424de6a5e91c9d,has_body
Animal Nutrition Sciences,00340eea543336d54adda18236424de6a5e91c9d,has_body
Animal Nutritional Sciences,00340eea543336d54adda18236424de6a5e91c9d,has_body
Behavioral Sciences,00340eea543336d54adda18236424de6a5e91c9d,has_body
Forested Areas,00340eea543336d54adda18236424de6a5e91c9d,has_body
Laminar Air-Flow Areas,00340eea543336d54adda18236424de6a5e91c9d,has_body
Poverty Areas,00340eea543336d54adda18236424de6a5e91c9d,has_body
Primary Somatosensory Areas,00340eea543336d54adda18236424de6a5e91c9d,has_body
Secondary Motor Areas,00340eea543336d54adda18236424de6a5e91c9d,has_body
Family Relationships,00340eea543336d54adda18236424de6a5e91c9d,has_body
Husband-Wife Comparisons,00340eea543336d54adda18236424de6a5e91c9d,has_body
Paired Comparisons,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Cardiomyoplasty, Dynamic",00340eea543336d54adda18236424de6a5e91c9d,has_body
Dynamic Cardiomyoplasty,00340eea543336d54adda18236424de6a5e91c9d,has_body
Dynamic Electrocardiography,00340eea543336d54adda18236424de6a5e91c9d,has_body
Dynamic Light Scattering,00340eea543336d54adda18236424de6a5e91c9d,has_body
Dynamic Orthoses,00340eea543336d54adda18236424de6a5e91c9d,has_body
(227)Th-DOTA-rituximab,00340eea543336d54adda18236424de6a5e91c9d,has_body
(227)Th-p-isothiocyanato-benzyl-DOTA-trastuzumab,00340eea543336d54adda18236424de6a5e91c9d,has_body
"1,3,5,6-TH-MB-X",00340eea543336d54adda18236424de6a5e91c9d,has_body
"1,3,7-TH-HMB-X",00340eea543336d54adda18236424de6a5e91c9d,has_body
"1-(2,4-D-H-L)-TH",00340eea543336d54adda18236424de6a5e91c9d,has_body
Hb Hopkins-I,00340eea543336d54adda18236424de6a5e91c9d,has_body
Hopkinsiaxanthin,00340eea543336d54adda18236424de6a5e91c9d,has_body
Pitt Hopkins syndrome,00340eea543336d54adda18236424de6a5e91c9d,has_body
Pitt-Hopkins syndrome,00340eea543336d54adda18236424de6a5e91c9d,has_body
Pitt-Hopkins-Like Syndrome 1,00340eea543336d54adda18236424de6a5e91c9d,has_body
Sickness Presence,00340eea543336d54adda18236424de6a5e91c9d,has_body
Switzerland,00340eea543336d54adda18236424de6a5e91c9d,has_body
Cl-diF(arrows)dAdo,00340eea543336d54adda18236424de6a5e91c9d,has_body
Anterior Cruciate Ligament Reconstruction,00340eea543336d54adda18236424de6a5e91c9d,has_body
Breast Reconstruction,00340eea543336d54adda18236424de6a5e91c9d,has_body
Image Reconstruction,00340eea543336d54adda18236424de6a5e91c9d,has_body
Mandibular Reconstruction,00340eea543336d54adda18236424de6a5e91c9d,has_body
Maxillo-Mandibular Reconstruction,00340eea543336d54adda18236424de6a5e91c9d,has_body
Reliability (Epidemiology),00340eea543336d54adda18236424de6a5e91c9d,has_body
Reliability and Validity,00340eea543336d54adda18236424de6a5e91c9d,has_body
Reliability of Results,00340eea543336d54adda18236424de6a5e91c9d,has_body
Test-Retest Reliability,00340eea543336d54adda18236424de6a5e91c9d,has_body
Action Potential Optical Mapping,00340eea543336d54adda18236424de6a5e91c9d,has_body
Anatomic Electrical Activity Optical Mapping,00340eea543336d54adda18236424de6a5e91c9d,has_body
Body Surface Mapping,00340eea543336d54adda18236424de6a5e91c9d,has_body
Body Surface Potential Mapping,00340eea543336d54adda18236424de6a5e91c9d,has_body
Brain Electrical Activity Mapping,00340eea543336d54adda18236424de6a5e91c9d,has_body
"ETS-domain lacking protein, Drosophila",00340eea543336d54adda18236424de6a5e91c9d,has_body
"LACK antigen, Leishmania",00340eea543336d54adda18236424de6a5e91c9d,has_body
Lack of Coordination,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Megalencephaly, Mega Corpus Callosum, And Complete Lack Of Motor Development",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Slp homolog lacking C2 domains b protein, humam",00340eea543336d54adda18236424de6a5e91c9d,has_body
Quantum Dots,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Reduction in Cnn dots 5 protein, Drosophila",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Xolka dots protein, Xenopus",00340eea543336d54adda18236424de6a5e91c9d,has_body
Biological Co-Evolution,00340eea543336d54adda18236424de6a5e91c9d,has_body
Biological Evolution,00340eea543336d54adda18236424de6a5e91c9d,has_body
Chemical Evolution,00340eea543336d54adda18236424de6a5e91c9d,has_body
Clonal Evolution,00340eea543336d54adda18236424de6a5e91c9d,has_body
Cultural Evolution,00340eea543336d54adda18236424de6a5e91c9d,has_body
Licensed Practical Nurses,00340eea543336d54adda18236424de6a5e91c9d,has_body
Licensed Vocational Nurses,00340eea543336d54adda18236424de6a5e91c9d,has_body
Licenses,00340eea543336d54adda18236424de6a5e91c9d,has_body
Past Trends,00340eea543336d54adda18236424de6a5e91c9d,has_body
Trend HP,00340eea543336d54adda18236424de6a5e91c9d,has_body
Trendelenburg Position,00340eea543336d54adda18236424de6a5e91c9d,has_body
Trendinol,00340eea543336d54adda18236424de6a5e91c9d,has_body
trendione,00340eea543336d54adda18236424de6a5e91c9d,has_body
Bacterial Genomes,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Genomes, Bacterial",00340eea543336d54adda18236424de6a5e91c9d,has_body
Plastid Genomes,00340eea543336d54adda18236424de6a5e91c9d,has_body
Antibody Diversity,00340eea543336d54adda18236424de6a5e91c9d,has_body
Antigenic Diversity,00340eea543336d54adda18236424de6a5e91c9d,has_body
Biological Diversity,00340eea543336d54adda18236424de6a5e91c9d,has_body
Cultural Diversity,00340eea543336d54adda18236424de6a5e91c9d,has_body
Diversity Outbred Mice,00340eea543336d54adda18236424de6a5e91c9d,has_body
CBA Studies,00340eea543336d54adda18236424de6a5e91c9d,has_body
Candidate Gene Association Studies,00340eea543336d54adda18236424de6a5e91c9d,has_body
Case Control Studies,00340eea543336d54adda18236424de6a5e91c9d,has_body
Case Studies,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Case Studies, Organizational",00340eea543336d54adda18236424de6a5e91c9d,has_body
Guanine-Quartets,00340eea543336d54adda18236424de6a5e91c9d,has_body
"QUARTET 3 protein, Arabidopsis",00340eea543336d54adda18236424de6a5e91c9d,has_body
"QUARTET1 protein, Arabidopsis",00340eea543336d54adda18236424de6a5e91c9d,has_body
"ARC-mediator transcriptional coactivator subunit protein, human",00340eea543336d54adda18236424de6a5e91c9d,has_body
Aeromonas media,00340eea543336d54adda18236424de6a5e91c9d,has_body
Anterior Median Oculomotor Nucleus,00340eea543336d54adda18236424de6a5e91c9d,has_body
Antigen-Mediated Clonal Selection,00340eea543336d54adda18236424de6a5e91c9d,has_body
Arterial Media,00340eea543336d54adda18236424de6a5e91c9d,has_body
Uncertainty,00340eea543336d54adda18236424de6a5e91c9d,has_body
Augmentative and Alternative Communications Systems,00340eea543336d54adda18236424de6a5e91c9d,has_body
Communications Media,00340eea543336d54adda18236424de6a5e91c9d,has_body
Communications Personnel,00340eea543336d54adda18236424de6a5e91c9d,has_body
Median-Ulnar Nerve Communications,00340eea543336d54adda18236424de6a5e91c9d,has_body
Satellite Communications,00340eea543336d54adda18236424de6a5e91c9d,has_body
New South Wales,00340eea543336d54adda18236424de6a5e91c9d,has_body
Wales,00340eea543336d54adda18236424de6a5e91c9d,has_body
Congenital Fibrosis Syndrome with Synergistic Divergence,00340eea543336d54adda18236424de6a5e91c9d,has_body
External Ophthalmoplegia with Synergistic Divergence,00340eea543336d54adda18236424de6a5e91c9d,has_body
"External Ophthalmoplegia, Synergistic Divergence, Jaw Winking, and Oculocutaneous Hypopigmentation",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Fibrosis of Extraocular Muscles, Congenital, with Synergistic Divergence",00340eea543336d54adda18236424de6a5e91c9d,has_body
Family Dynamics,00340eea543336d54adda18236424de6a5e91c9d,has_body
Fluid Dynamics,00340eea543336d54adda18236424de6a5e91c9d,has_body
Mitochondrial Dynamics,00340eea543336d54adda18236424de6a5e91c9d,has_body
Molecular Dynamics,00340eea543336d54adda18236424de6a5e91c9d,has_body
Molecular Dynamics Simulation,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Analysis, Regression",00340eea543336d54adda18236424de6a5e91c9d,has_body
Corpus Luteum Regression,00340eea543336d54adda18236424de6a5e91c9d,has_body
Geographically Weighted Regression,00340eea543336d54adda18236424de6a5e91c9d,has_body
Hearing loss ankle anomalies and neurological regression-dementia,00340eea543336d54adda18236424de6a5e91c9d,has_body
Linear Regression,00340eea543336d54adda18236424de6a5e91c9d,has_body
"(Arg(14),Lys(15))NC",00340eea543336d54adda18236424de6a5e91c9d,has_body
(DAniF)3Mo2(((m-CF3)C6H5)NC(O)C6H4(O)CN((m-CF3)C6H5))Mo2(DAniF)3,00340eea543336d54adda18236424de6a5e91c9d,has_body
(DAniF)3Mo2((C6H5)NC(O)C6H4(O)CN(C6H5))Mo2(DAniF)3,00340eea543336d54adda18236424de6a5e91c9d,has_body
(NC)2Cu(I),00340eea543336d54adda18236424de6a5e91c9d,has_body
(NC)2Cu(II),00340eea543336d54adda18236424de6a5e91c9d,has_body
Resuscitation Decisions,00340eea543336d54adda18236424de6a5e91c9d,has_body
Supreme Court Decisions,00340eea543336d54adda18236424de6a5e91c9d,has_body
United States Supreme Court Decisions,00340eea543336d54adda18236424de6a5e91c9d,has_body
court decisions,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Amino Acid Metabolism, Inborn Errors",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Carbohydrate Metabolism, Inborn Errors",00340eea543336d54adda18236424de6a5e91c9d,has_body
Congenital Errors of Steroid Metabolism,00340eea543336d54adda18236424de6a5e91c9d,has_body
Diagnostic Errors,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Errors, Diagnostic",00340eea543336d54adda18236424de6a5e91c9d,has_body
Bilateral Synchronous Inferior Petrosal Sinus Sampling,00340eea543336d54adda18236424de6a5e91c9d,has_body
Chorionic Villi Sampling,00340eea543336d54adda18236424de6a5e91c9d,has_body
Chorionic Villus Sampling,00340eea543336d54adda18236424de6a5e91c9d,has_body
Cord Blood Sampling,00340eea543336d54adda18236424de6a5e91c9d,has_body
Experience Sampling,00340eea543336d54adda18236424de6a5e91c9d,has_body
C10-UK-2A antibiotic,00340eea543336d54adda18236424de6a5e91c9d,has_body
C9-UK-2A antibiotic,00340eea543336d54adda18236424de6a5e91c9d,has_body
PHC-UK,00340eea543336d54adda18236424de6a5e91c9d,has_body
STX-uk,00340eea543336d54adda18236424de6a5e91c9d,has_body
UK 1,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Dentistry, Evidence-Based",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Emergency Medicine, Evidence-Based",00340eea543336d54adda18236424de6a5e91c9d,has_body
Evidence Based Health Care Management,00340eea543336d54adda18236424de6a5e91c9d,has_body
Evidence Based Healthcare Management,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Evidence Based Management, Health Care",00340eea543336d54adda18236424de6a5e91c9d,has_body
Congenital shortness of the costocoracoid ligament,00340eea543336d54adda18236424de6a5e91c9d,has_body
Congenital shortness with mild spondylorhizomelic dwarfism,00340eea543336d54adda18236424de6a5e91c9d,has_body
Glaucoma-Lens Ectopia-Microspherophakia-Stiffness-Shortness Syndrome,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Hyperostosis frontalis interna, obesity, shortness and cognitive impairment",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Mental retardation with pterygia, shortness and distinct facial appearance",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Arrow protein, Drosophila",00340eea543336d54adda18236424de6a5e91c9d,has_body
Arrowhead,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Arrowhead protein, Drosophila",00340eea543336d54adda18236424de6a5e91c9d,has_body
Arrowroot,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Arrowroot, Brazilian",00340eea543336d54adda18236424de6a5e91c9d,has_body
MNA SARS-CoV-2 S1 subunit vaccines,00340eea543336d54adda18236424de6a5e91c9d,has_body
SARS-CoV-2,00340eea543336d54adda18236424de6a5e91c9d,has_body
SARS-CoV-2 S protein,00340eea543336d54adda18236424de6a5e91c9d,has_body
SARS-CoV-2 convalescent plasma treatment,00340eea543336d54adda18236424de6a5e91c9d,has_body
SARS-CoV-2 convalescent sera treatment,00340eea543336d54adda18236424de6a5e91c9d,has_body
Effort Syndrome,00340eea543336d54adda18236424de6a5e91c9d,has_body
Effort-Induced Upper Extremity Deep Vein Thrombosis,00340eea543336d54adda18236424de6a5e91c9d,has_body
Effort-Related Upper Extremity Deep Vein Thrombosis,00340eea543336d54adda18236424de6a5e91c9d,has_body
Effortil,00340eea543336d54adda18236424de6a5e91c9d,has_body
Physical Effort,00340eea543336d54adda18236424de6a5e91c9d,has_body
Availability Equivalency,00340eea543336d54adda18236424de6a5e91c9d,has_body
Availability of Health Services,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Availability, Biologic",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Availability, Biological",00340eea543336d54adda18236424de6a5e91c9d,has_body
"Availability, Biological Nutritional",00340eea543336d54adda18236424de6a5e91c9d,has_body
Electronic Supplementary Material,00340eea543336d54adda18236424de6a5e91c9d,has_body
Electronic Supplementary Materials,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Epilepsy, Supplementary Motor",00340eea543336d54adda18236424de6a5e91c9d,has_body
Medicare Supplementary Medical Insurance Program,00340eea543336d54adda18236424de6a5e91c9d,has_body
Supplementary Eye Field,00340eea543336d54adda18236424de6a5e91c9d,has_body
Assertive Community Treatment,00340eea543336d54adda18236424de6a5e91c9d,has_body
Biological Community,00340eea543336d54adda18236424de6a5e91c9d,has_body
Biotic Community,00340eea543336d54adda18236424de6a5e91c9d,has_body
Community,00340eea543336d54adda18236424de6a5e91c9d,has_body
Community Action,00340eea543336d54adda18236424de6a5e91c9d,has_body
4-DOI,00340eea543336d54adda18236424de6a5e91c9d,has_body
DOI cpd,00340eea543336d54adda18236424de6a5e91c9d,has_body
DOI-P,00340eea543336d54adda18236424de6a5e91c9d,has_body
DOI-aminopropane,00340eea543336d54adda18236424de6a5e91c9d,has_body
L-glutamine DOI aminotransferase,00340eea543336d54adda18236424de6a5e91c9d,has_body
Phylogenetic Biogeography,00340eea543336d54adda18236424de6a5e91c9d,has_body
Phylogenetic DNA Barcode,00340eea543336d54adda18236424de6a5e91c9d,has_body
Phylogenetic DNA Barcoding,00340eea543336d54adda18236424de6a5e91c9d,has_body
AT III Glasgow,00340eea543336d54adda18236424de6a5e91c9d,has_body
Glasgow Coma Scale,00340eea543336d54adda18236424de6a5e91c9d,has_body
Glasgow Outcome Scale,00340eea543336d54adda18236424de6a5e91c9d,has_body
Glasgow antithrombin III,00340eea543336d54adda18236424de6a5e91c9d,has_body
"Neonatally lethal short-limb skeletal dysplasia, glasgow type",00340eea543336d54adda18236424de6a5e91c9d,has_body
111In-nuclear translocation sequence-7G3,00340eea543336d54adda18236424de6a5e91c9d,has_body
3' Flanking Sequence,00340eea543336d54adda18236424de6a5e91c9d,has_body
5' Flanking Sequence,00340eea543336d54adda18236424de6a5e91c9d,has_body
5' TOP Sequence,00340eea543336d54adda18236424de6a5e91c9d,has_body
AAUAAA RNA Sequence,00340eea543336d54adda18236424de6a5e91c9d,has_body
